,rid,time_dep,delay,day_of_week,weekend,day_segment,rush_hour,arrival_time
18705,202103017171157,70260.0,60.0,0,0,3,0.0,0.0
18706,202103017171168,73740.0,0.0,0,0,4,0.0,0.0
18707,202103017171176,77400.0,0.0,0,0,4,0.0,0.0
18708,202103017171180,80940.0,0.0,0,0,4,0.0,0.0
18709,202103026741086,84540.0,0.0,1,0,4,0.0,0.0
18710,202103027171025,23040.0,0.0,1,0,1,1.0,0.0
18711,202103027171029,25200.0,0.0,1,0,1,1.0,0.0
18712,202103027171033,26940.0,0.0,1,0,1,1.0,0.0
18713,202103027171039,30600.0,0.0,1,0,1,1.0,0.0
18714,202103027171049,34140.0,0.0,1,0,1,0.0,0.0
18715,202103027171057,37740.0,0.0,1,0,2,0.0,0.0
18716,202103027171069,41460.0,60.0,1,0,2,0.0,0.0
18717,202103027171078,44940.0,0.0,1,0,2,0.0,0.0
18718,202103027171096,52140.0,0.0,1,0,2,0.0,0.0
18719,202103027171106,55740.0,0.0,1,0,3,0.0,0.0
18720,202103027171116,59400.0,0.0,1,0,3,1.0,0.0
18721,202103027171130,63060.0,60.0,1,0,3,1.0,0.0
18722,202103027171146,66540.0,0.0,1,0,3,1.0,0.0
18723,202103027171157,70140.0,0.0,1,0,3,0.0,0.0
18724,202103027171168,73740.0,0.0,1,0,4,0.0,0.0
18725,202103027171176,77340.0,0.0,1,0,4,0.0,0.0
18726,202103027171180,80940.0,0.0,1,0,4,0.0,0.0
18727,202103036741086,84540.0,0.0,2,0,4,0.0,0.0
18728,202103037171025,23040.0,0.0,2,0,1,1.0,0.0
18729,202103037171029,25200.0,0.0,2,0,1,1.0,0.0
18730,202103037171033,26940.0,0.0,2,0,1,1.0,0.0
18731,202103037171039,30540.0,0.0,2,0,1,1.0,0.0
18732,202103037171049,34140.0,0.0,2,0,1,0.0,0.0
18733,202103037171057,37740.0,0.0,2,0,2,0.0,0.0
18734,202103037171069,41340.0,0.0,2,0,2,0.0,0.0
18735,202103037171078,44940.0,0.0,2,0,2,0.0,0.0
18736,202103037171086,48540.0,0.0,2,0,2,0.0,0.0
18737,202103037171096,52140.0,0.0,2,0,2,0.0,0.0
18738,202103037171106,55740.0,0.0,2,0,3,0.0,0.0
18739,202103037171116,59340.0,0.0,2,0,3,1.0,0.0
18740,202103037171130,62940.0,0.0,2,0,3,1.0,0.0
18741,202103037171146,66540.0,0.0,2,0,3,1.0,0.0
18742,202103037171157,71040.0,840.0,2,0,3,0.0,60.0
18743,202103037171168,73740.0,0.0,2,0,4,0.0,0.0
18744,202103037171176,77340.0,0.0,2,0,4,0.0,0.0
18745,202103037171180,80940.0,0.0,2,0,4,0.0,120.0
18746,202103046741086,84540.0,0.0,3,0,4,0.0,0.0
18747,202103047171025,23040.0,0.0,3,0,1,1.0,0.0
18748,202103047171029,25200.0,0.0,3,0,1,1.0,0.0
18749,202103047171033,26940.0,0.0,3,0,1,1.0,0.0
18750,202103047171039,30660.0,60.0,3,0,1,1.0,0.0
18751,202103047171049,34140.0,0.0,3,0,1,0.0,0.0
18752,202103047171057,37740.0,0.0,3,0,2,0.0,0.0
18753,202103047171069,41340.0,0.0,3,0,2,0.0,0.0
18754,202103047171078,45000.0,0.0,3,0,2,0.0,0.0
18755,202103047171086,48540.0,0.0,3,0,2,0.0,60.0
18756,202103047171096,52140.0,0.0,3,0,2,0.0,0.0
18757,202103047171106,55740.0,0.0,3,0,3,0.0,0.0
18758,202103047171116,59400.0,0.0,3,0,3,1.0,0.0
18759,202103047171130,63000.0,0.0,3,0,3,1.0,0.0
18760,202103047171146,66540.0,0.0,3,0,3,1.0,0.0
18761,202103047171157,70140.0,0.0,3,0,3,0.0,0.0
18762,202103047171167,73740.0,0.0,3,0,4,0.0,0.0
18763,202103047171176,77340.0,0.0,3,0,4,0.0,0.0
18764,202103047171180,80940.0,0.0,3,0,4,0.0,0.0
18765,202103056741086,84540.0,0.0,4,0,4,0.0,240.0
18766,202103057171025,23040.0,0.0,4,0,1,1.0,0.0
18767,202103057171029,25200.0,0.0,4,0,1,1.0,0.0
18768,202103057171033,26940.0,0.0,4,0,1,1.0,0.0
18769,202103057171039,30540.0,0.0,4,0,1,1.0,0.0
18770,202103057171049,34200.0,0.0,4,0,1,0.0,240.0
18771,202103057171078,44940.0,0.0,4,0,2,0.0,0.0
18772,202103057171086,48540.0,0.0,4,0,2,0.0,0.0
18773,202103057171096,52140.0,0.0,4,0,2,0.0,120.0
18774,202103057171106,55740.0,0.0,4,0,3,0.0,0.0
18775,202103057171116,59340.0,0.0,4,0,3,1.0,0.0
18776,202103057171130,62940.0,0.0,4,0,3,1.0,0.0
18777,202103057171146,66540.0,0.0,4,0,3,1.0,0.0
18778,202103057171157,70140.0,0.0,4,0,3,0.0,0.0
18779,202103057171167,73740.0,0.0,4,0,4,0.0,0.0
18780,202103057171176,77400.0,0.0,4,0,4,0.0,0.0
18781,202103057171180,80940.0,0.0,4,0,4,0.0,0.0
18782,202103067171026,23340.0,0.0,5,1,1,1.0,420.0
18783,202103067171034,26940.0,0.0,5,1,1,1.0,0.0
18784,202103067171040,30540.0,0.0,5,1,1,1.0,0.0
18785,202103067171050,34140.0,0.0,5,1,1,0.0,0.0
18786,202103067171058,38160.0,360.0,5,1,2,0.0,0.0
18787,202103067171070,41340.0,0.0,5,1,2,0.0,0.0
18788,202103067171079,44940.0,0.0,5,1,2,0.0,0.0
18789,202103067171087,48540.0,0.0,5,1,2,0.0,0.0
18790,202103067171097,52140.0,0.0,5,1,2,0.0,0.0
18791,202103067171107,55740.0,0.0,5,1,3,0.0,0.0
18792,202103067171117,59340.0,0.0,5,1,3,1.0,0.0
18793,202103067171131,63000.0,0.0,5,1,3,1.0,0.0
18794,202103067171147,66540.0,0.0,5,1,3,1.0,0.0
18795,202103067171158,70140.0,0.0,5,1,3,0.0,0.0
18796,202103067171169,73740.0,0.0,5,1,4,0.0,0.0
18797,202103067171177,77340.0,0.0,5,1,4,0.0,0.0
18798,202103067171181,81000.0,0.0,5,1,4,0.0,0.0
18799,202103067171186,84600.0,0.0,5,1,4,0.0,0.0
18800,202103077171041,30480.0,60.0,6,1,1,1.0,0.0
18801,202103077171051,34140.0,0.0,6,1,1,0.0,0.0
18802,202103077171059,37740.0,0.0,6,1,2,0.0,0.0
18803,202103077171071,41340.0,0.0,6,1,2,0.0,0.0
18804,202103077171080,45000.0,0.0,6,1,2,0.0,0.0
18805,202103077171088,48540.0,0.0,6,1,2,0.0,0.0
18806,202103077171098,52140.0,0.0,6,1,2,0.0,0.0
18807,202103077171108,55800.0,0.0,6,1,3,0.0,0.0
18808,202103077171118,59400.0,0.0,6,1,3,1.0,0.0
18809,202103077171132,62940.0,0.0,6,1,3,1.0,0.0
18810,202103077171148,66720.0,120.0,6,1,3,1.0,0.0
18811,202103077171159,70200.0,0.0,6,1,3,0.0,0.0
18812,202103077171170,73740.0,0.0,6,1,4,0.0,0.0
18813,202103077171178,77340.0,0.0,6,1,4,0.0,0.0
18814,202103077171182,80940.0,0.0,6,1,4,0.0,0.0
18815,202103077171187,84540.0,0.0,6,1,4,0.0,0.0
18816,202103086741086,84540.0,0.0,0,0,4,0.0,0.0
18817,202103087171025,23040.0,0.0,0,0,1,1.0,0.0
18818,202103087171029,25140.0,0.0,0,0,1,1.0,0.0
18819,202103087171033,26940.0,0.0,0,0,1,1.0,0.0
18820,202103087171039,30540.0,0.0,0,0,1,1.0,0.0
18821,202103087171049,34140.0,0.0,0,0,1,0.0,0.0
18822,202103087171057,37800.0,0.0,0,0,2,0.0,0.0
18823,202103087171069,41400.0,0.0,0,0,2,0.0,480.0
18824,202103087171078,44940.0,0.0,0,0,2,0.0,0.0
18825,202103087171086,48540.0,0.0,0,0,2,0.0,0.0
18826,202103087171096,52140.0,0.0,0,0,2,0.0,0.0
18827,202103087171106,55740.0,0.0,0,0,3,0.0,0.0
18828,202103087171116,59400.0,0.0,0,0,3,1.0,0.0
18829,202103087171130,63000.0,0.0,0,0,3,1.0,0.0
18830,202103087171146,66540.0,0.0,0,0,3,1.0,0.0
18831,202103087171157,70140.0,0.0,0,0,3,0.0,0.0
18832,202103087171168,73740.0,0.0,0,0,4,0.0,0.0
18833,202103087171176,77400.0,0.0,0,0,4,0.0,120.0
18834,202103087171180,80940.0,0.0,0,0,4,0.0,0.0
18835,202103097171025,23040.0,0.0,1,0,1,1.0,0.0
18836,202103097171029,25140.0,0.0,1,0,1,1.0,0.0
18837,202103097171033,26940.0,0.0,1,0,1,1.0,0.0
18838,202103097171039,30540.0,0.0,1,0,1,1.0,0.0
18839,202103097171049,34140.0,0.0,1,0,1,0.0,0.0
18840,202103097171057,37740.0,0.0,1,0,2,0.0,0.0
18841,202103097171069,41340.0,0.0,1,0,2,0.0,0.0
18842,202103097171078,44940.0,0.0,1,0,2,0.0,0.0
18843,202103097171086,48540.0,0.0,1,0,2,0.0,0.0
18844,202103097171096,52140.0,0.0,1,0,2,0.0,0.0
18845,202103097171106,55740.0,0.0,1,0,3,0.0,0.0
18846,202103097171116,59340.0,0.0,1,0,3,1.0,0.0
18847,202103097171130,62940.0,0.0,1,0,3,1.0,0.0
18848,202103097171146,66540.0,0.0,1,0,3,1.0,0.0
18849,202103097171157,70140.0,0.0,1,0,3,0.0,0.0
18850,202103097171168,73740.0,0.0,1,0,4,0.0,0.0
18851,202103097171176,77340.0,0.0,1,0,4,0.0,0.0
18852,202103106741086,84540.0,0.0,2,0,4,0.0,0.0
18853,202103107171025,23040.0,0.0,2,0,1,1.0,0.0
18854,202103107171029,25140.0,0.0,2,0,1,1.0,0.0
18855,202103107171033,27000.0,0.0,2,0,1,1.0,0.0
18856,202103107171039,30540.0,0.0,2,0,1,1.0,0.0
18857,202103107171049,34200.0,0.0,2,0,1,0.0,0.0
18858,202103107171057,37740.0,0.0,2,0,2,0.0,0.0
18859,202103107171069,41340.0,0.0,2,0,2,0.0,0.0
18860,202103107171078,44940.0,0.0,2,0,2,0.0,0.0
18861,202103107171086,48540.0,0.0,2,0,2,0.0,0.0
18862,202103107171096,52140.0,0.0,2,0,2,0.0,0.0
18863,202103107171106,55740.0,0.0,2,0,3,0.0,0.0
18864,202103107171116,59340.0,0.0,2,0,3,1.0,0.0
18865,202103107171130,62940.0,0.0,2,0,3,1.0,0.0
18866,202103107171146,66540.0,0.0,2,0,3,1.0,0.0
18867,202103107171157,70140.0,0.0,2,0,3,0.0,0.0
18868,202103107171168,73800.0,0.0,2,0,4,0.0,0.0
18869,202103107171176,77340.0,0.0,2,0,4,0.0,60.0
18870,202103107171180,80940.0,0.0,2,0,4,0.0,0.0
18871,202103107922532,1800.0,0.0,2,0,4,0.0,0.0
18872,202103116741086,84540.0,0.0,3,0,4,0.0,0.0
18873,202103117171025,23040.0,0.0,3,0,1,1.0,1440.0
18874,202103117171029,25200.0,0.0,3,0,1,1.0,540.0
18875,202103117171033,26940.0,0.0,3,0,1,1.0,0.0
18876,202103117171039,30540.0,0.0,3,0,1,1.0,0.0
18877,202103117171049,34140.0,0.0,3,0,1,0.0,0.0
18878,202103117171057,37740.0,0.0,3,0,2,0.0,0.0
18879,202103117171069,41340.0,0.0,3,0,2,0.0,0.0
18880,202103117171078,44940.0,0.0,3,0,2,0.0,0.0
18881,202103117171086,48540.0,0.0,3,0,2,0.0,0.0
18882,202103117171096,52140.0,0.0,3,0,2,0.0,0.0
18883,202103117171106,55740.0,0.0,3,0,3,0.0,0.0
18884,202103117171116,59340.0,0.0,3,0,3,1.0,0.0
18885,202103117171130,62940.0,0.0,3,0,3,1.0,0.0
18886,202103117171146,66600.0,0.0,3,0,3,1.0,0.0
18887,202103117171157,70140.0,0.0,3,0,3,0.0,0.0
18888,202103117171167,73740.0,0.0,3,0,4,0.0,0.0
18889,202103117171176,77340.0,0.0,3,0,4,0.0,0.0
18890,202103117171180,80940.0,0.0,3,0,4,0.0,0.0
18891,202103126741086,84540.0,0.0,4,0,4,0.0,0.0
18892,202103127171025,23040.0,0.0,4,0,1,1.0,0.0
18893,202103127171029,25140.0,0.0,4,0,1,1.0,0.0
18894,202103127171033,26940.0,0.0,4,0,1,1.0,0.0
18895,202103127171039,30540.0,0.0,4,0,1,1.0,0.0
18896,202103127171049,34140.0,0.0,4,0,1,0.0,0.0
18897,202103127171057,37740.0,0.0,4,0,2,0.0,0.0
18898,202103127171069,41340.0,0.0,4,0,2,0.0,0.0
18899,202103127171078,44940.0,0.0,4,0,2,0.0,0.0
18900,202103127171086,48540.0,0.0,4,0,2,0.0,0.0
18901,202103127171096,52140.0,0.0,4,0,2,0.0,0.0
18902,202103127171106,55740.0,0.0,4,0,3,0.0,0.0
18903,202103127171116,59340.0,0.0,4,0,3,1.0,0.0
18904,202103127171130,63060.0,60.0,4,0,3,1.0,0.0
18905,202103127171146,66540.0,0.0,4,0,3,1.0,0.0
18906,202103127171157,70200.0,0.0,4,0,3,0.0,0.0
18907,202103127171167,73740.0,0.0,4,0,4,0.0,0.0
18908,202103127171176,77340.0,0.0,4,0,4,0.0,0.0
18909,202103127171180,80940.0,0.0,4,0,4,0.0,0.0
18910,202103156741086,84540.0,0.0,0,0,4,0.0,0.0
18911,202103157171025,23040.0,0.0,0,0,1,1.0,0.0
18912,202103157171029,25200.0,0.0,0,0,1,1.0,0.0
18913,202103157171033,26940.0,0.0,0,0,1,1.0,0.0
18914,202103157171039,30540.0,0.0,0,0,1,1.0,0.0
18915,202103157171049,34140.0,0.0,0,0,1,0.0,0.0
18916,202103157171057,37740.0,0.0,0,0,2,0.0,0.0
18917,202103157171069,41340.0,0.0,0,0,2,0.0,0.0
18918,202103157171078,44940.0,0.0,0,0,2,0.0,0.0
18919,202103157171086,48540.0,0.0,0,0,2,0.0,0.0
18920,202103157171096,52140.0,0.0,0,0,2,0.0,0.0
18921,202103157171106,55740.0,0.0,0,0,3,0.0,0.0
18922,202103157171116,59340.0,0.0,0,0,3,1.0,0.0
18923,202103157171130,62940.0,0.0,0,0,3,1.0,0.0
18924,202103157171146,66540.0,0.0,0,0,3,1.0,0.0
18925,202103157171157,70140.0,0.0,0,0,3,0.0,0.0
18926,202103157171168,73740.0,0.0,0,0,4,0.0,0.0
18927,202103157171176,77340.0,0.0,0,0,4,0.0,0.0
18928,202103157171180,80940.0,0.0,0,0,4,0.0,0.0
18929,202103166741086,84540.0,0.0,1,0,4,0.0,0.0
18930,202103167171025,23100.0,0.0,1,0,1,1.0,0.0
18931,202103167171029,25140.0,0.0,1,0,1,1.0,0.0
18932,202103167171033,26940.0,0.0,1,0,1,1.0,0.0
18933,202103167171039,30540.0,0.0,1,0,1,1.0,0.0
18934,202103167171049,34140.0,0.0,1,0,1,0.0,0.0
18935,202103167171057,37740.0,0.0,1,0,2,0.0,60.0
18936,202103167171069,41340.0,0.0,1,0,2,0.0,0.0
18937,202103167171078,44940.0,0.0,1,0,2,0.0,0.0
18938,202103167171086,48600.0,0.0,1,0,2,0.0,0.0
18939,202103167171096,52140.0,0.0,1,0,2,0.0,0.0
18940,202103167171106,55740.0,0.0,1,0,3,0.0,0.0
18941,202103167171116,59340.0,0.0,1,0,3,1.0,0.0
18942,202103167171130,62940.0,0.0,1,0,3,1.0,0.0
18943,202103167171146,66540.0,0.0,1,0,3,1.0,0.0
18944,202103167171157,70140.0,0.0,1,0,3,0.0,0.0
18945,202103167171168,73740.0,0.0,1,0,4,0.0,0.0
18946,202103167171176,77340.0,0.0,1,0,4,0.0,0.0
18947,202103167171180,80940.0,0.0,1,0,4,0.0,0.0
18948,202103176741086,84540.0,0.0,2,0,4,0.0,0.0
18949,202103177171025,23040.0,0.0,2,0,1,1.0,0.0
18950,202103177171029,25200.0,0.0,2,0,1,1.0,0.0
18951,202103177171033,26940.0,0.0,2,0,1,1.0,0.0
18952,202103177171039,30600.0,0.0,2,0,1,1.0,0.0
18953,202103177171049,34140.0,0.0,2,0,1,0.0,0.0
18954,202103177171057,37920.0,120.0,2,0,2,0.0,0.0
18955,202103177171069,41340.0,0.0,2,0,2,0.0,0.0
18956,202103177171078,44940.0,0.0,2,0,2,0.0,0.0
18957,202103177171086,48540.0,0.0,2,0,2,0.0,0.0
18958,202103177171096,52140.0,0.0,2,0,2,0.0,0.0
18959,202103177171106,55740.0,0.0,2,0,3,0.0,0.0
18960,202103177171116,59340.0,0.0,2,0,3,1.0,0.0
18961,202103177171130,62940.0,0.0,2,0,3,1.0,0.0
18962,202103177171146,66540.0,0.0,2,0,3,1.0,0.0
18963,202103177171157,70140.0,0.0,2,0,3,0.0,0.0
18964,202103177171168,73740.0,0.0,2,0,4,0.0,0.0
18965,202103177171176,77340.0,0.0,2,0,4,0.0,0.0
18966,202103177171180,80940.0,0.0,2,0,4,0.0,0.0
18967,202103186741086,84540.0,0.0,3,0,4,0.0,0.0
18968,202103187171025,23040.0,0.0,3,0,1,1.0,0.0
18969,202103187171029,25140.0,0.0,3,0,1,1.0,0.0
18970,202103187171033,26940.0,0.0,3,0,1,1.0,0.0
18971,202103187171039,30540.0,0.0,3,0,1,1.0,0.0
18972,202103187171049,34140.0,0.0,3,0,1,0.0,0.0
18973,202103187171057,37740.0,0.0,3,0,2,0.0,0.0
18974,202103187171069,41340.0,0.0,3,0,2,0.0,0.0
18975,202103187171078,44940.0,0.0,3,0,2,0.0,0.0
18976,202103187171086,48540.0,0.0,3,0,2,0.0,0.0
18977,202103187171096,52140.0,0.0,3,0,2,0.0,0.0
18978,202103187171106,55740.0,0.0,3,0,3,0.0,0.0
18979,202103187171116,59340.0,0.0,3,0,3,1.0,0.0
18980,202103187171130,62940.0,0.0,3,0,3,1.0,0.0
18981,202103187171146,66540.0,0.0,3,0,3,1.0,0.0
18982,202103187171157,70140.0,0.0,3,0,3,0.0,180.0
18983,202103187171167,73740.0,0.0,3,0,4,0.0,0.0
18984,202103187171176,77340.0,0.0,3,0,4,0.0,0.0
18985,202103187171180,80940.0,0.0,3,0,4,0.0,0.0
18986,202103196741086,84540.0,0.0,4,0,4,0.0,0.0
18987,202103197171029,25140.0,0.0,4,0,1,1.0,0.0
18988,202103197171033,26940.0,0.0,4,0,1,1.0,0.0
18989,202103197171039,30720.0,120.0,4,0,1,1.0,0.0
18990,202103197171049,34140.0,0.0,4,0,1,0.0,0.0
18991,202103197171057,37740.0,0.0,4,0,2,0.0,0.0
18992,202103197171069,41340.0,0.0,4,0,2,0.0,180.0
18993,202103197171078,44940.0,0.0,4,0,2,0.0,0.0
18994,202103197171086,48540.0,0.0,4,0,2,0.0,0.0
18995,202103197171096,52140.0,0.0,4,0,2,0.0,0.0
18996,202103197171106,55740.0,0.0,4,0,3,0.0,0.0
18997,202103197171116,59340.0,0.0,4,0,3,1.0,0.0
18998,202103197171130,63000.0,0.0,4,0,3,1.0,0.0
18999,202103197171146,66600.0,0.0,4,0,3,1.0,0.0
19000,202103197171157,70140.0,0.0,4,0,3,0.0,0.0
19001,202103197171176,77340.0,0.0,4,0,4,0.0,120.0
19002,202103207171026,23340.0,0.0,5,1,1,1.0,0.0
19003,202103207171034,26940.0,0.0,5,1,1,1.0,0.0
19004,202103207171040,30540.0,0.0,5,1,1,1.0,0.0
19005,202103207171050,34140.0,0.0,5,1,1,0.0,0.0
19006,202103207171058,37740.0,0.0,5,1,2,0.0,0.0
19007,202103207171070,41340.0,0.0,5,1,2,0.0,0.0
19008,202103207171079,44940.0,0.0,5,1,2,0.0,0.0
19009,202103207171087,48540.0,0.0,5,1,2,0.0,0.0
19010,202103207171097,52380.0,180.0,5,1,2,0.0,0.0
19011,202103207171107,55740.0,0.0,5,1,3,0.0,0.0
19012,202103207171117,59340.0,0.0,5,1,3,1.0,0.0
19013,202103207171131,62940.0,0.0,5,1,3,1.0,0.0
19014,202103207171147,66540.0,0.0,5,1,3,1.0,0.0
19015,202103207171158,70140.0,0.0,5,1,3,0.0,0.0
19016,202103207171169,73740.0,0.0,5,1,4,0.0,0.0
19017,202103207171177,77340.0,0.0,5,1,4,0.0,0.0
19018,202103207171181,80940.0,0.0,5,1,4,0.0,0.0
19019,202103207171186,84540.0,0.0,5,1,4,0.0,0.0
19020,202103217171041,30360.0,0.0,6,1,1,1.0,0.0
19021,202103217171051,34140.0,0.0,6,1,1,0.0,0.0
19022,202103217171059,37740.0,0.0,6,1,2,0.0,0.0
19023,202103217171071,41340.0,0.0,6,1,2,0.0,0.0
19024,202103217171080,44940.0,0.0,6,1,2,0.0,0.0
19025,202103217171088,48540.0,0.0,6,1,2,0.0,0.0
19026,202103217171098,52140.0,0.0,6,1,2,0.0,0.0
19027,202103217171108,55740.0,0.0,6,1,3,0.0,0.0
19028,202103217171118,59340.0,0.0,6,1,3,1.0,0.0
19029,202103217171132,62940.0,0.0,6,1,3,1.0,0.0
19030,202103217171148,66540.0,0.0,6,1,3,1.0,0.0
19031,202103217171159,70140.0,0.0,6,1,3,0.0,0.0
19032,202103217171170,73740.0,0.0,6,1,4,0.0,1560.0
19033,202103217171178,77340.0,0.0,6,1,4,0.0,0.0
19034,202103217171182,80940.0,0.0,6,1,4,0.0,0.0
19035,202103217171187,84720.0,120.0,6,1,4,0.0,0.0
19036,202103226741086,84540.0,0.0,0,0,4,0.0,0.0
19037,202103227171025,23040.0,0.0,0,0,1,1.0,0.0
19038,202103227171029,25140.0,0.0,0,0,1,1.0,0.0
19039,202103227171033,26940.0,0.0,0,0,1,1.0,0.0
19040,202103227171039,30540.0,0.0,0,0,1,1.0,0.0
19041,202103227171049,34140.0,0.0,0,0,1,0.0,0.0
19042,202103227171057,37740.0,0.0,0,0,2,0.0,0.0
19043,202103227171069,41400.0,0.0,0,0,2,0.0,60.0
19044,202103227171078,45060.0,60.0,0,0,2,0.0,0.0
19045,202103227171086,48540.0,0.0,0,0,2,0.0,0.0
19046,202103227171096,52140.0,0.0,0,0,2,0.0,0.0
19047,202103227171106,55740.0,0.0,0,0,3,0.0,0.0
19048,202103227171116,59340.0,0.0,0,0,3,1.0,0.0
19049,202103227171130,62940.0,0.0,0,0,3,1.0,0.0
19050,202103227171157,70140.0,0.0,0,0,3,0.0,0.0
19051,202103227171168,73740.0,0.0,0,0,4,0.0,0.0
19052,202103227171176,77340.0,0.0,0,0,4,0.0,0.0
19053,202103227171180,80940.0,0.0,0,0,4,0.0,0.0
19054,202103236741086,84540.0,0.0,1,0,4,0.0,0.0
19055,202103237171025,23040.0,0.0,1,0,1,1.0,0.0
19056,202103237171029,25140.0,0.0,1,0,1,1.0,0.0
19057,202103237171033,26940.0,0.0,1,0,1,1.0,0.0
19058,202103237171039,30540.0,0.0,1,0,1,1.0,0.0
19059,202103237171049,34140.0,0.0,1,0,1,0.0,0.0
19060,202103237171057,37800.0,0.0,1,0,2,0.0,0.0
19061,202103237171069,41400.0,0.0,1,0,2,0.0,0.0
19062,202103237171078,44940.0,0.0,1,0,2,0.0,0.0
19063,202103237171086,48600.0,0.0,1,0,2,0.0,0.0
19064,202103237171096,52140.0,0.0,1,0,2,0.0,0.0
19065,202103237171106,55740.0,0.0,1,0,3,0.0,0.0
19066,202103237171116,59340.0,0.0,1,0,3,1.0,0.0
19067,202103237171130,62940.0,0.0,1,0,3,1.0,0.0
19068,202103237171146,66540.0,0.0,1,0,3,1.0,0.0
19069,202103237171157,70140.0,0.0,1,0,3,0.0,0.0
19070,202103237171168,73740.0,0.0,1,0,4,0.0,0.0
19071,202103237171176,77340.0,0.0,1,0,4,0.0,0.0
19072,202103237171180,80940.0,0.0,1,0,4,0.0,0.0
19073,202103237923544,64200.0,64200.0,1,0,3,1.0,0.0
19074,202103246741086,84540.0,0.0,2,0,4,0.0,0.0
19075,202103247171025,23040.0,0.0,2,0,1,1.0,0.0
19076,202103247171029,25140.0,0.0,2,0,1,1.0,0.0
19077,202103247171033,26940.0,0.0,2,0,1,1.0,0.0
19078,202103247171039,30600.0,0.0,2,0,1,1.0,0.0
19079,202103247171049,34140.0,0.0,2,0,1,0.0,0.0
19080,202103247171057,37740.0,0.0,2,0,2,0.0,0.0
19081,202103247171069,41400.0,0.0,2,0,2,0.0,0.0
19082,202103247171078,44940.0,0.0,2,0,2,0.0,0.0
19083,202103247171086,48540.0,0.0,2,0,2,0.0,0.0
19084,202103247171096,52140.0,0.0,2,0,2,0.0,0.0
19085,202103247171106,56220.0,420.0,2,0,3,0.0,0.0
19086,202103247171116,59340.0,0.0,2,0,3,1.0,0.0
19087,202103247171130,62940.0,0.0,2,0,3,1.0,0.0
19088,202103247171146,66540.0,0.0,2,0,3,1.0,0.0
19089,202103247171157,70140.0,0.0,2,0,3,0.0,0.0
19090,202103247171168,73740.0,0.0,2,0,4,0.0,0.0
19091,202103247171176,77340.0,0.0,2,0,4,0.0,0.0
19092,202103247171180,80940.0,0.0,2,0,4,0.0,0.0
19093,202103256741086,84540.0,0.0,3,0,4,0.0,0.0
19094,202103257171025,23040.0,0.0,3,0,1,1.0,0.0
19095,202103257171029,25200.0,0.0,3,0,1,1.0,0.0
19096,202103257171033,26940.0,0.0,3,0,1,1.0,0.0
19097,202103257171039,30540.0,0.0,3,0,1,1.0,0.0
19098,202103257171049,34140.0,0.0,3,0,1,0.0,0.0
19099,202103257171057,37800.0,0.0,3,0,2,0.0,0.0
19100,202103257171069,41340.0,0.0,3,0,2,0.0,0.0
19101,202103257171078,44940.0,0.0,3,0,2,0.0,0.0
19102,202103257171086,48540.0,0.0,3,0,2,0.0,0.0
19103,202103257171096,52140.0,0.0,3,0,2,0.0,0.0
19104,202103257171106,55740.0,0.0,3,0,3,0.0,0.0
19105,202103257171116,59340.0,0.0,3,0,3,1.0,0.0
19106,202103257171130,63000.0,0.0,3,0,3,1.0,0.0
19107,202103257171146,66540.0,0.0,3,0,3,1.0,0.0
19108,202103257171157,70140.0,0.0,3,0,3,0.0,0.0
19109,202103257171167,73740.0,0.0,3,0,4,0.0,0.0
19110,202103257171176,77340.0,0.0,3,0,4,0.0,0.0
19111,202103257171180,80940.0,0.0,3,0,4,0.0,0.0
19112,202103266741086,84540.0,0.0,4,0,4,0.0,0.0
19113,202103267171025,23040.0,0.0,4,0,1,1.0,120.0
19114,202103267171029,25140.0,0.0,4,0,1,1.0,0.0
19115,202103267171033,26940.0,0.0,4,0,1,1.0,0.0
19116,202103267171039,30540.0,0.0,4,0,1,1.0,0.0
19117,202103267171049,34140.0,0.0,4,0,1,0.0,0.0
19118,202103267171057,37740.0,0.0,4,0,2,0.0,0.0
19119,202103267171069,41340.0,0.0,4,0,2,0.0,300.0
19120,202103267171078,44940.0,0.0,4,0,2,0.0,0.0
19121,202103267171086,48600.0,0.0,4,0,2,0.0,900.0
19122,202103267171096,52200.0,0.0,4,0,2,0.0,0.0
19123,202103267171106,55740.0,0.0,4,0,3,0.0,0.0
19124,202103267171116,59400.0,0.0,4,0,3,1.0,0.0
19125,202103267171130,63000.0,0.0,4,0,3,1.0,0.0
19126,202103267171146,66540.0,0.0,4,0,3,1.0,0.0
19127,202103267171157,70140.0,0.0,4,0,3,0.0,0.0
19128,202103267171167,73740.0,0.0,4,0,4,0.0,0.0
19129,202103267171176,77340.0,0.0,4,0,4,0.0,0.0
19130,202103267171180,80940.0,0.0,4,0,4,0.0,0.0
19131,202103297171025,23040.0,0.0,0,0,1,1.0,0.0
19132,202103297171029,25200.0,0.0,0,0,1,1.0,0.0
19133,202103297171033,26940.0,0.0,0,0,1,1.0,0.0
19134,202103297171039,30720.0,120.0,0,0,1,1.0,0.0
19135,202103297171049,34200.0,0.0,0,0,1,0.0,0.0
19136,202103297171057,37740.0,0.0,0,0,2,0.0,0.0
19137,202103297171078,44940.0,0.0,0,0,2,0.0,180.0
19138,202103297171086,48540.0,0.0,0,0,2,0.0,0.0
19139,202103297171096,52140.0,0.0,0,0,2,0.0,0.0
19140,202103297171106,55800.0,0.0,0,0,3,0.0,60.0
